data,ora,utc,mercato,NORD,CNOR,CSUD,SUD,SICI,SARD,CALA
2026-04-10,15:45,2026-04-10T13:45:00Z,MGP,107.71,107.71,107.71,107.71,107.71,45.47,107.71
2026-04-10,16:00,2026-04-10T14:00:00Z,MGP,101.68,101.68,101.68,101.68,101.68,91.54,101.68
2026-04-10,16:15,2026-04-10T14:15:00Z,MGP,111.82,111.82,111.82,111.82,111.82,30.0,111.82
2026-04-10,16:30,2026-04-10T14:30:00Z,MGP,120.24,120.24,120.24,120.24,120.24,57.7,120.24
2026-04-10,16:45,2026-04-10T14:45:00Z,MGP,131.68,131.68,131.68,131.68,131.68,120.18,131.68
2026-04-10,17:00,2026-04-10T15:00:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,17:15,2026-04-10T15:15:00Z,MGP,133.83,133.83,133.83,133.83,133.83,133.83,133.83
2026-04-10,17:30,2026-04-10T15:30:00Z,MGP,142.0,142.0,142.0,142.0,142.0,142.0,142.0
2026-04-10,17:45,2026-04-10T15:45:00Z,MGP,153.88,153.88,153.88,153.88,153.88,153.88,153.88
2026-04-10,18:00,2026-04-10T16:00:00Z,MGP,129.8,129.8,129.8,129.8,129.8,129.8,129.8
2026-04-10,18:15,2026-04-10T16:15:00Z,MGP,140.74,140.74,140.74,140.74,140.74,140.74,140.74
2026-04-10,18:30,2026-04-10T16:30:00Z,MGP,157.68,157.68,157.68,157.68,157.68,157.68,157.68
2026-04-10,18:45,2026-04-10T16:45:00Z,MGP,177.79,177.79,177.79,177.79,177.79,177.79,177.79
2026-04-10,19:00,2026-04-10T17:00:00Z,MGP,158.18,158.18,158.18,158.18,158.18,158.18,158.18
2026-04-10,19:15,2026-04-10T17:15:00Z,MGP,162.41,162.41,162.41,162.41,162.41,162.41,162.41
2026-04-10,19:30,2026-04-10T17:30:00Z,MGP,180.53,180.53,180.53,180.53,180.53,180.53,180.53
2026-04-10,19:45,2026-04-10T17:45:00Z,MGP,190.0,190.0,190.0,190.0,190.0,180.53,190.0
2026-04-10,20:00,2026-04-10T18:00:00Z,MGP,187.74,187.74,187.74,187.74,187.74,180.53,187.74
2026-04-10,20:15,2026-04-10T18:15:00Z,MGP,180.0,180.0,180.0,180.0,180.0,180.0,180.0
2026-04-10,20:30,2026-04-10T18:30:00Z,MGP,179.26,179.26,179.26,179.26,179.26,179.26,179.26
2026-04-10,20:45,2026-04-10T18:45:00Z,MGP,175.0,175.0,175.0,175.0,175.0,175.0,175.0
2026-04-10,21:00,2026-04-10T19:00:00Z,MGP,177.79,177.79,177.79,177.79,177.79,177.79,177.79
2026-04-10,21:15,2026-04-10T19:15:00Z,MGP,170.0,170.0,170.0,170.0,170.0,170.0,170.0
2026-04-10,21:30,2026-04-10T19:30:00Z,MGP,163.64,163.64,163.64,163.64,163.64,163.64,163.64
2026-04-10,21:45,2026-04-10T19:45:00Z,MGP,149.66,149.66,149.66,149.66,149.66,149.66,149.66
2026-04-10,22:00,2026-04-10T20:00:00Z,MGP,162.35,162.35,162.35,162.35,162.35,162.35,162.35
2026-04-10,22:15,2026-04-10T20:15:00Z,MGP,147.12,147.12,147.12,147.12,147.12,147.12,147.12
2026-04-10,22:30,2026-04-10T20:30:00Z,MGP,139.79,139.79,139.79,139.79,139.79,139.79,139.79
2026-04-10,22:45,2026-04-10T20:45:00Z,MGP,131.0,131.0,131.0,131.0,137.0,131.0,131.0
2026-04-10,23:00,2026-04-10T21:00:00Z,MGP,140.43,140.43,140.43,140.43,140.43,140.43,140.43
2026-04-10,23:15,2026-04-10T21:15:00Z,MGP,137.39,137.39,137.39,137.39,137.39,137.39,137.39
2026-04-10,23:30,2026-04-10T21:30:00Z,MGP,131.79,131.79,131.79,131.79,131.79,131.79,131.79
2026-04-10,23:45,2026-04-10T21:45:00Z,MGP,130.0,130.0,130.0,130.0,130.0,130.0,130.0
2026-04-11,00:00,2026-04-10T22:00:00Z,MGP,140.6,140.6,140.6,140.6,140.6,140.6,140.6
2026-04-11,00:15,2026-04-10T22:15:00Z,MGP,131.44,131.44,131.44,131.44,131.44,131.44,131.44
2026-04-11,00:30,2026-04-10T22:30:00Z,MGP,125.8,125.8,125.8,125.8,125.8,125.8,125.8
2026-04-11,00:45,2026-04-10T22:45:00Z,MGP,122.56,122.56,122.56,122.56,122.56,122.56,122.56
2026-04-11,01:00,2026-04-10T23:00:00Z,MGP,137.02,137.02,137.02,137.02,137.02,137.02,137.02
2026-04-11,01:15,2026-04-10T23:15:00Z,MGP,133.96,133.96,133.96,133.96,133.96,133.96,133.96
2026-04-11,01:30,2026-04-10T23:30:00Z,MGP,124.97,124.97,124.97,124.97,124.97,124.97,124.97
2026-04-11,01:45,2026-04-10T23:45:00Z,MGP,124.45,124.45,124.45,124.45,124.45,124.45,124.45
2026-04-11,02:00,2026-04-11T00:00:00Z,MGP,125.27,125.27,125.27,125.27,125.27,125.27,125.27
2026-04-11,02:15,2026-04-11T00:15:00Z,MGP,120.73,120.73,120.73,120.73,120.73,120.73,120.73
2026-04-11,02:30,2026-04-11T00:30:00Z,MGP,122.15,122.15,122.15,122.15,122.15,122.15,122.15
2026-04-11,02:45,2026-04-11T00:45:00Z,MGP,122.43,122.43,122.43,122.43,122.43,122.43,122.43
2026-04-11,03:00,2026-04-11T01:00:00Z,MGP,125.08,125.08,125.08,125.08,125.08,125.08,125.08
2026-04-11,03:15,2026-04-11T01:15:00Z,MGP,121.93,121.93,121.93,121.93,121.93,121.93,121.93
2026-04-11,03:30,2026-04-11T01:30:00Z,MGP,124.94,124.94,124.94,124.94,124.94,124.94,124.94
2026-04-11,03:45,2026-04-11T01:45:00Z,MGP,122.69,122.69,122.69,122.69,122.69,122.69,122.69
2026-04-11,04:00,2026-04-11T02:00:00Z,MGP,125.11,125.11,125.11,125.11,125.11,125.11,125.11
2026-04-11,04:15,2026-04-11T02:15:00Z,MGP,124.55,124.55,124.55,124.55,124.55,124.55,124.55
2026-04-11,04:30,2026-04-11T02:30:00Z,MGP,125.19,125.19,125.19,125.19,125.19,125.19,125.19
2026-04-11,04:45,2026-04-11T02:45:00Z,MGP,124.1,124.1,124.1,124.1,124.1,124.1,124.1
2026-04-11,05:00,2026-04-11T03:00:00Z,MGP,125.8,125.8,125.8,125.8,125.8,125.8,125.8
2026-04-11,05:15,2026-04-11T03:15:00Z,MGP,125.34,125.34,125.34,125.34,125.34,125.34,125.34
2026-04-11,05:30,2026-04-11T03:30:00Z,MGP,125.53,125.53,125.53,125.53,125.53,125.53,125.53
2026-04-11,05:45,2026-04-11T03:45:00Z,MGP,125.55,125.55,125.55,125.55,125.55,125.55,125.55
2026-04-11,06:00,2026-04-11T04:00:00Z,MGP,122.08,122.08,122.08,122.08,122.08,122.08,122.08
2026-04-11,06:15,2026-04-11T04:15:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,06:30,2026-04-11T04:30:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,06:45,2026-04-11T04:45:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,07:00,2026-04-11T05:00:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,07:15,2026-04-11T05:15:00Z,MGP,146.25,146.25,146.25,146.25,146.25,146.25,146.25
2026-04-11,07:30,2026-04-11T05:30:00Z,MGP,149.45,149.45,149.45,149.45,149.45,149.45,149.45
2026-04-11,07:45,2026-04-11T05:45:00Z,MGP,160.58,160.58,160.58,160.58,160.58,160.58,160.58
2026-04-11,08:00,2026-04-11T06:00:00Z,MGP,150.5,150.5,150.5,150.5,150.5,150.5,150.5
2026-04-11,08:15,2026-04-11T06:15:00Z,MGP,137.74,137.74,137.74,137.74,137.74,136.53,137.74
2026-04-11,08:30,2026-04-11T06:30:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,08:45,2026-04-11T06:45:00Z,MGP,126.84,126.84,126.84,126.84,126.84,126.84,126.84
2026-04-11,09:00,2026-04-11T07:00:00Z,MGP,160.5,160.5,160.5,160.5,160.5,160.5,160.5
2026-04-11,09:15,2026-04-11T07:15:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,09:30,2026-04-11T07:30:00Z,MGP,128.5,128.5,128.5,128.5,128.5,128.5,128.5
2026-04-11,09:45,2026-04-11T07:45:00Z,MGP,117.23,117.23,117.23,117.23,117.23,117.23,117.23
2026-04-11,10:00,2026-04-11T08:00:00Z,MGP,137.74,137.74,137.74,137.74,120.0,137.74,120.0
2026-04-11,10:15,2026-04-11T08:15:00Z,MGP,117.23,117.23,117.23,117.23,104.57,117.23,104.57
2026-04-11,10:30,2026-04-11T08:30:00Z,MGP,117.23,117.23,117.09,117.09,104.57,117.09,104.57
2026-04-11,10:45,2026-04-11T08:45:00Z,MGP,111.0,111.0,100.0,100.0,100.0,100.0,100.0
2026-04-11,11:00,2026-04-11T09:00:00Z,MGP,125.8,125.8,125.8,125.8,125.8,125.8,125.8
2026-04-11,11:15,2026-04-11T09:15:00Z,MGP,120.3,120.3,120.3,120.3,120.3,120.3,120.3
2026-04-11,11:30,2026-04-11T09:30:00Z,MGP,117.23,117.23,117.23,117.23,117.23,117.23,117.23
2026-04-11,11:45,2026-04-11T09:45:00Z,MGP,117.23,117.23,117.23,117.23,117.23,117.23,117.23
2026-04-11,12:00,2026-04-11T10:00:00Z,MGP,109.5,109.5,109.5,109.5,109.5,109.5,109.5
2026-04-11,12:15,2026-04-11T10:15:00Z,MGP,85.24,85.24,85.24,85.24,85.24,85.24,85.24
2026-04-11,12:30,2026-04-11T10:30:00Z,MGP,83.0,83.0,83.0,83.0,83.0,83.0,83.0
2026-04-11,12:45,2026-04-11T10:45:00Z,MGP,61.35,61.35,61.35,61.35,61.35,61.35,61.35
2026-04-11,13:00,2026-04-11T11:00:00Z,MGP,40.0,40.0,40.0,40.0,40.0,40.0,40.0
2026-04-11,13:15,2026-04-11T11:15:00Z,MGP,39.0,39.0,39.0,39.0,39.0,39.0,39.0
2026-04-11,13:30,2026-04-11T11:30:00Z,MGP,36.0,36.0,36.0,36.0,36.0,36.0,36.0
2026-04-11,13:45,2026-04-11T11:45:00Z,MGP,35.0,35.0,35.0,35.0,35.0,35.0,35.0
2026-04-11,14:00,2026-04-11T12:00:00Z,MGP,33.0,33.0,33.0,33.0,33.0,33.0,33.0
2026-04-11,14:15,2026-04-11T12:15:00Z,MGP,36.0,36.0,36.0,36.0,36.0,36.0,36.0
2026-04-11,14:30,2026-04-11T12:30:00Z,MGP,39.0,39.0,39.0,39.0,39.0,39.0,39.0
2026-04-11,14:45,2026-04-11T12:45:00Z,MGP,41.78,41.78,41.78,41.78,41.78,41.78,41.78
2026-04-11,15:00,2026-04-11T13:00:00Z,MGP,62.97,62.97,62.97,62.97,62.97,62.97,62.97
2026-04-11,15:15,2026-04-11T13:15:00Z,MGP,76.85,76.85,76.85,76.85,76.85,76.85,76.85
2026-04-11,15:30,2026-04-11T13:30:00Z,MGP,89.04,89.04,89.04,89.04,89.04,89.04,89.04
2026-04-11,15:45,2026-04-11T13:45:00Z,MGP,64.0,64.0,64.0,64.0,64.0,7.38,64.0
2026-04-11,16:00,2026-04-11T14:00:00Z,MGP,66.47,66.47,66.47,66.47,66.47,66.47,66.47
2026-04-11,16:15,2026-04-11T14:15:00Z,MGP,85.0,85.0,85.0,85.0,85.0,85.0,85.0
2026-04-11,16:30,2026-04-11T14:30:00Z,MGP,117.23,117.23,117.23,117.23,117.23,117.23,117.23
2026-04-11,16:45,2026-04-11T14:45:00Z,MGP,119.48,119.48,119.48,119.48,119.48,119.48,119.48
2026-04-11,17:00,2026-04-11T15:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-04-11,17:15,2026-04-11T15:15:00Z,MGP,117.23,117.23,117.23,117.23,117.23,117.23,117.23
2026-04-11,17:30,2026-04-11T15:30:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,17:45,2026-04-11T15:45:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,18:00,2026-04-11T16:00:00Z,MGP,117.23,117.23,117.23,117.23,117.23,117.23,117.23
2026-04-11,18:15,2026-04-11T16:15:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,18:30,2026-04-11T16:30:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,18:45,2026-04-11T16:45:00Z,MGP,163.08,163.08,163.08,163.08,163.08,163.08,163.08
2026-04-11,19:00,2026-04-11T17:00:00Z,MGP,149.65,149.65,149.65,149.65,149.65,149.65,149.65
2026-04-11,19:15,2026-04-11T17:15:00Z,MGP,151.77,151.77,151.77,151.77,151.77,151.77,151.77
2026-04-11,19:30,2026-04-11T17:30:00Z,MGP,160.83,160.83,160.83,160.83,160.83,160.83,160.83
2026-04-11,19:45,2026-04-11T17:45:00Z,MGP,176.47,176.47,176.47,176.47,176.47,176.47,176.47
2026-04-11,20:00,2026-04-11T18:00:00Z,MGP,171.04,171.04,171.04,171.04,171.04,171.04,171.04
2026-04-11,20:15,2026-04-11T18:15:00Z,MGP,165.64,165.64,165.64,165.64,165.64,165.64,165.64
2026-04-11,20:30,2026-04-11T18:30:00Z,MGP,167.3,167.3,167.3,167.3,167.3,167.3,167.3
2026-04-11,20:45,2026-04-11T18:45:00Z,MGP,162.34,162.34,162.34,162.34,162.34,162.34,162.34
2026-04-11,21:00,2026-04-11T19:00:00Z,MGP,160.83,160.83,160.83,160.83,160.83,160.83,160.83
2026-04-11,21:15,2026-04-11T19:15:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,21:30,2026-04-11T19:30:00Z,MGP,144.0,144.0,144.0,144.0,144.0,144.0,144.0
2026-04-11,21:45,2026-04-11T19:45:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,22:00,2026-04-11T20:00:00Z,MGP,151.78,151.78,151.78,151.78,151.78,151.78,151.78
2026-04-11,22:15,2026-04-11T20:15:00Z,MGP,147.56,147.56,147.56,147.56,147.56,147.56,147.56
2026-04-11,22:30,2026-04-11T20:30:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,22:45,2026-04-11T20:45:00Z,MGP,126.19,126.19,126.19,126.19,126.19,126.19,126.19
2026-04-11,23:00,2026-04-11T21:00:00Z,MGP,141.12,141.12,141.12,141.12,141.12,141.12,141.12
2026-04-11,23:15,2026-04-11T21:15:00Z,MGP,137.74,137.74,137.74,137.74,137.74,137.74,137.74
2026-04-11,23:30,2026-04-11T21:30:00Z,MGP,126.1,126.1,126.1,126.1,126.1,126.1,126.1
2026-04-11,23:45,2026-04-11T21:45:00Z,MGP,123.07,123.07,123.07,123.07,123.07,123.07,123.07
2026-04-12,00:00,2026-04-11T22:00:00Z,MGP,149.25,149.25,149.25,149.25,149.25,149.25,149.25
2026-04-12,00:15,2026-04-11T22:15:00Z,MGP,142.3,142.3,142.3,142.3,142.3,142.3,142.3
2026-04-12,00:30,2026-04-11T22:30:00Z,MGP,149.25,149.25,149.25,149.25,149.25,149.25,149.25
2026-04-12,00:45,2026-04-11T22:45:00Z,MGP,149.25,149.25,149.25,149.25,149.25,149.25,149.25
2026-04-12,01:00,2026-04-11T23:00:00Z,MGP,162.86,162.86,162.86,162.86,162.86,162.86,162.86
2026-04-12,01:15,2026-04-11T23:15:00Z,MGP,149.25,149.25,149.25,149.25,149.25,149.25,149.25
2026-04-12,01:30,2026-04-11T23:30:00Z,MGP,148.3,148.3,148.3,148.3,148.3,148.3,148.3
2026-04-12,01:45,2026-04-11T23:45:00Z,MGP,139.59,139.59,139.59,139.59,139.59,139.59,139.59
2026-04-12,02:00,2026-04-12T00:00:00Z,MGP,139.59,139.59,139.59,139.59,139.59,139.59,139.59
2026-04-12,02:15,2026-04-12T00:15:00Z,MGP,139.59,139.59,139.59,139.59,139.59,139.59,139.59
2026-04-12,02:30,2026-04-12T00:30:00Z,MGP,135.02,135.02,135.02,135.02,135.02,135.02,135.02
2026-04-12,02:45,2026-04-12T00:45:00Z,MGP,125.8,125.8,125.8,125.8,125.8,125.8,125.8
2026-04-12,03:00,2026-04-12T01:00:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,03:15,2026-04-12T01:15:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,03:30,2026-04-12T01:30:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,03:45,2026-04-12T01:45:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,04:00,2026-04-12T02:00:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,04:15,2026-04-12T02:15:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,04:30,2026-04-12T02:30:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,04:45,2026-04-12T02:45:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,05:00,2026-04-12T03:00:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,05:15,2026-04-12T03:15:00Z,MGP,117.59,117.59,117.59,117.59,117.59,117.59,117.59
2026-04-12,05:30,2026-04-12T03:30:00Z,MGP,117.59,117.59,117.59,117.59,117.59,117.59,117.59
2026-04-12,05:45,2026-04-12T03:45:00Z,MGP,115.32,115.32,115.32,115.32,115.32,115.32,115.32
2026-04-12,06:00,2026-04-12T04:00:00Z,MGP,116.53,116.53,116.53,116.53,116.53,116.53,116.53
2026-04-12,06:15,2026-04-12T04:15:00Z,MGP,117.74,117.74,117.74,117.74,117.74,117.74,117.74
2026-04-12,06:30,2026-04-12T04:30:00Z,MGP,106.53,106.53,106.53,106.53,106.53,106.53,106.53
2026-04-12,06:45,2026-04-12T04:45:00Z,MGP,104.61,104.61,104.61,104.61,104.61,104.61,104.61
2026-04-12,07:00,2026-04-12T05:00:00Z,MGP,115.56,115.56,115.56,115.56,115.56,115.56,115.56
2026-04-12,07:15,2026-04-12T05:15:00Z,MGP,105.72,105.72,105.72,105.72,105.72,105.72,105.72
2026-04-12,07:30,2026-04-12T05:30:00Z,MGP,98.13,98.13,98.13,98.13,98.13,98.13,98.13
2026-04-12,07:45,2026-04-12T05:45:00Z,MGP,95.97,95.97,95.97,95.97,95.97,95.97,95.97
2026-04-12,08:00,2026-04-12T06:00:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,08:15,2026-04-12T06:15:00Z,MGP,105.3,105.3,105.3,105.3,105.3,105.3,105.3
2026-04-12,08:30,2026-04-12T06:30:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-04-12,08:45,2026-04-12T06:45:00Z,MGP,69.95,69.95,69.95,69.95,69.95,69.95,69.95
2026-04-12,09:00,2026-04-12T07:00:00Z,MGP,93.1,93.1,93.1,93.1,93.1,93.1,93.1
2026-04-12,09:15,2026-04-12T07:15:00Z,MGP,89.51,89.51,89.51,89.51,89.51,89.51,89.51
2026-04-12,09:30,2026-04-12T07:30:00Z,MGP,76.1,76.1,76.1,76.1,76.1,76.1,76.1
2026-04-12,09:45,2026-04-12T07:45:00Z,MGP,65.31,65.31,65.31,65.31,65.31,65.31,65.31
2026-04-12,10:00,2026-04-12T08:00:00Z,MGP,91.3,91.3,91.3,91.3,91.3,91.3,91.3
2026-04-12,10:15,2026-04-12T08:15:00Z,MGP,66.57,66.57,66.57,66.57,66.57,66.57,66.57
2026-04-12,10:30,2026-04-12T08:30:00Z,MGP,60.3,60.3,60.3,60.3,60.3,60.3,60.3
2026-04-12,10:45,2026-04-12T08:45:00Z,MGP,55.31,55.31,55.31,55.31,55.31,55.31,55.31
2026-04-12,11:00,2026-04-12T09:00:00Z,MGP,100.0,100.0,52.48,52.48,52.48,52.48,52.48
2026-04-12,11:15,2026-04-12T09:15:00Z,MGP,82.76,82.76,53.97,53.97,53.97,53.97,53.97
2026-04-12,11:30,2026-04-12T09:30:00Z,MGP,64.44,64.44,23.23,23.23,23.23,23.23,23.23
2026-04-12,11:45,2026-04-12T09:45:00Z,MGP,72.8,72.8,15.25,15.25,15.25,15.25,15.25
2026-04-12,12:00,2026-04-12T10:00:00Z,MGP,82.0,82.0,15.25,15.25,15.25,15.25,15.25
2026-04-12,12:15,2026-04-12T10:15:00Z,MGP,71.88,71.88,15.0,15.0,15.0,15.0,15.0
2026-04-12,12:30,2026-04-12T10:30:00Z,MGP,65.31,65.31,15.0,15.0,15.0,15.0,15.0
2026-04-12,12:45,2026-04-12T10:45:00Z,MGP,60.0,60.0,15.0,15.0,15.0,15.0,15.0
2026-04-12,13:00,2026-04-12T11:00:00Z,MGP,55.31,55.31,36.4,15.0,15.0,36.4,15.0
2026-04-12,13:15,2026-04-12T11:15:00Z,MGP,48.03,48.03,36.15,14.0,14.0,36.15,14.0
2026-04-12,13:30,2026-04-12T11:30:00Z,MGP,45.13,45.13,37.0,1.0,1.0,37.0,1.0
2026-04-12,13:45,2026-04-12T11:45:00Z,MGP,42.13,42.13,36.5,0.5,0.5,36.5,0.5
2026-04-12,14:00,2026-04-12T12:00:00Z,MGP,55.31,55.31,35.65,0.5,0.5,35.65,0.5
2026-04-12,14:15,2026-04-12T12:15:00Z,MGP,55.31,55.31,37.5,0.1,0.1,37.5,0.1
2026-04-12,14:30,2026-04-12T12:30:00Z,MGP,55.31,55.31,36.92,0.1,0.1,36.92,0.1
2026-04-12,14:45,2026-04-12T12:45:00Z,MGP,55.31,55.31,10.0,0.1,0.1,10.0,0.1
2026-04-12,15:00,2026-04-12T13:00:00Z,MGP,43.65,43.65,28.25,0.7,0.7,28.25,0.7
2026-04-12,15:15,2026-04-12T13:15:00Z,MGP,40.0,40.0,28.25,1.0,1.0,28.25,1.0
2026-04-12,15:30,2026-04-12T13:30:00Z,MGP,42.37,42.37,29.5,5.0,5.0,29.5,5.0
2026-04-12,15:45,2026-04-12T13:45:00Z,MGP,44.39,44.39,29.5,14.0,14.0,29.5,14.0
2026-04-12,16:00,2026-04-12T14:00:00Z,MGP,55.31,55.31,55.31,1.0,1.0,55.31,1.0
2026-04-12,16:15,2026-04-12T14:15:00Z,MGP,55.31,55.31,55.31,30.0,30.0,55.31,30.0
2026-04-12,16:30,2026-04-12T14:30:00Z,MGP,55.31,55.31,55.31,52.04,52.04,55.31,52.04
2026-04-12,16:45,2026-04-12T14:45:00Z,MGP,67.42,67.42,67.42,67.42,67.42,67.42,67.42
2026-04-12,17:00,2026-04-12T15:00:00Z,MGP,55.31,55.31,55.31,55.31,55.31,55.31,55.31
2026-04-12,17:15,2026-04-12T15:15:00Z,MGP,83.67,83.67,83.67,83.67,83.67,83.67,83.67
2026-04-12,17:30,2026-04-12T15:30:00Z,MGP,114.1,114.1,114.1,114.1,114.1,114.1,114.1
2026-04-12,17:45,2026-04-12T15:45:00Z,MGP,128.84,128.84,128.84,128.84,128.84,128.84,128.84
2026-04-12,18:00,2026-04-12T16:00:00Z,MGP,108.65,108.65,108.65,108.65,108.65,108.65,108.65
2026-04-12,18:15,2026-04-12T16:15:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,18:30,2026-04-12T16:30:00Z,MGP,132.19,132.19,132.19,132.19,132.19,132.19,132.19
2026-04-12,18:45,2026-04-12T16:45:00Z,MGP,147.34,147.34,147.34,147.34,147.34,147.34,147.34
2026-04-12,19:00,2026-04-12T17:00:00Z,MGP,131.75,131.75,131.75,131.75,131.75,130.5,131.75
2026-04-12,19:15,2026-04-12T17:15:00Z,MGP,132.0,132.0,132.0,132.0,132.0,131.25,132.0
2026-04-12,19:30,2026-04-12T17:30:00Z,MGP,141.76,141.76,141.76,141.76,141.76,131.25,141.76
2026-04-12,19:45,2026-04-12T17:45:00Z,MGP,157.05,157.05,157.05,157.05,157.05,131.35,157.05
2026-04-12,20:00,2026-04-12T18:00:00Z,MGP,144.21,144.21,144.21,144.21,144.21,137.61,144.21
2026-04-12,20:15,2026-04-12T18:15:00Z,MGP,145.64,145.64,145.64,145.64,145.64,137.61,145.64
2026-04-12,20:30,2026-04-12T18:30:00Z,MGP,144.33,144.33,144.33,144.33,144.33,137.61,144.33
2026-04-12,20:45,2026-04-12T18:45:00Z,MGP,139.61,139.61,139.61,139.61,139.61,137.61,139.61
2026-04-12,21:00,2026-04-12T19:00:00Z,MGP,140.92,140.92,140.92,140.92,140.92,135.3,140.92
2026-04-12,21:15,2026-04-12T19:15:00Z,MGP,135.3,135.3,135.3,135.3,135.3,135.3,135.3
2026-04-12,21:30,2026-04-12T19:30:00Z,MGP,137.3,137.3,137.3,137.3,137.3,135.3,137.3
2026-04-12,21:45,2026-04-12T19:45:00Z,MGP,133.41,133.41,133.41,133.41,133.41,133.41,133.41
2026-04-12,22:00,2026-04-12T20:00:00Z,MGP,139.59,139.59,139.59,139.59,139.59,139.59,139.59
2026-04-12,22:15,2026-04-12T20:15:00Z,MGP,134.7,134.7,134.7,134.7,134.7,134.7,134.7
2026-04-12,22:30,2026-04-12T20:30:00Z,MGP,128.72,128.72,128.72,128.72,128.72,128.72,128.72
2026-04-12,22:45,2026-04-12T20:45:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,23:00,2026-04-12T21:00:00Z,MGP,135.05,135.05,135.05,135.05,135.05,135.05,135.05
2026-04-12,23:15,2026-04-12T21:15:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,23:30,2026-04-12T21:30:00Z,MGP,119.42,119.42,119.42,119.42,119.42,119.42,119.42
2026-04-12,23:45,2026-04-12T21:45:00Z,MGP,110.23,110.23,110.23,110.23,110.23,110.23,110.23
2026-04-13,00:00,2026-04-12T22:00:00Z,MGP,123.33,123.33,123.33,123.33,123.33,123.33,123.33
2026-04-13,00:15,2026-04-12T22:15:00Z,MGP,119.38,119.38,119.38,119.38,119.38,119.38,119.38
2026-04-13,00:30,2026-04-12T22:30:00Z,MGP,114.9,114.9,114.9,114.9,114.9,114.9,114.9
2026-04-13,00:45,2026-04-12T22:45:00Z,MGP,111.58,111.58,111.58,111.58,111.58,111.58,111.58
2026-04-13,01:00,2026-04-12T23:00:00Z,MGP,113.29,113.29,113.29,113.29,113.29,113.29,113.29
2026-04-13,01:15,2026-04-12T23:15:00Z,MGP,110.6,110.6,110.6,110.6,110.6,110.6,110.6
2026-04-13,01:30,2026-04-12T23:30:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2026-04-13,01:45,2026-04-12T23:45:00Z,MGP,105.29,105.29,105.29,105.29,105.29,105.29,105.29
2026-04-13,02:00,2026-04-13T00:00:00Z,MGP,109.2,109.2,109.2,109.2,109.2,109.2,109.2
2026-04-13,02:15,2026-04-13T00:15:00Z,MGP,105.3,105.3,105.3,105.3,105.3,105.3,105.3
2026-04-13,02:30,2026-04-13T00:30:00Z,MGP,109.62,109.62,109.62,109.62,109.62,109.62,109.62
2026-04-13,02:45,2026-04-13T00:45:00Z,MGP,109.2,109.2,109.2,109.2,109.2,109.2,109.2
2026-04-13,03:00,2026-04-13T01:00:00Z,MGP,109.7,109.7,109.7,109.7,109.7,109.7,109.7
2026-04-13,03:15,2026-04-13T01:15:00Z,MGP,109.15,109.15,109.15,109.15,109.15,109.15,109.15
2026-04-13,03:30,2026-04-13T01:30:00Z,MGP,109.18,109.18,109.18,109.18,109.18,109.18,109.18
